Step 8000 | L2 Loss: -6852.206 | KLD Loss: 180.599 | L2 Loss_1: 5.815 | L2 Loss_2: 6858.021 | loss_tot: -3415454.750 | L2 Loss test: 0.004
Step 8500 | L2 Loss: -9165.370 | KLD Loss: 135.494 | L2 Loss_1: 109.106 | L2 Loss_2: 9274.477 | loss_tot: -4624829.000 | L2 Loss test: 0.002
Step 9000 | L2 Loss: -9269.215 | KLD Loss: 149.115 | L2 Loss_1: 74.668 | L2 Loss_2: 9343.883 | loss_tot: -4668438.000 | L2 Loss test: 0.001
Step 9500 | L2 Loss: -9362.709 | KLD Loss: 152.330 | L2 Loss_1: 60.548 | L2 Loss_2: 9423.257 | loss_tot: -4716895.500 | L2 Loss test: 0.001
Step 10000 | L2 Loss: -7926.544 | KLD Loss: 154.470 | L2 Loss_1: 100.932 | L2 Loss_2: 8027.477 | loss_tot: -3979342.500 | L2 Loss test: 0.005
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step10000.ckpt
Step 10500 | L2 Loss: -8178.543 | KLD Loss: 139.479 | L2 Loss_1: 24.443 | L2 Loss_2: 8202.986 | loss_tot: -4116292.500 | L2 Loss test: 0.002
Step 11000 | L2 Loss: -9652.402 | KLD Loss: 113.393 | L2 Loss_1: 50.052 | L2 Loss_2: 9702.455 | loss_tot: -4881322.500 | L2 Loss test: 0.001
Step 11500 | L2 Loss: -8630.373 | KLD Loss: 104.064 | L2 Loss_1: 11.115 | L2 Loss_2: 8641.488 | loss_tot: -4366121.500 | L2 Loss test: 0.001
Step 12000 | L2 Loss: -10213.438 | KLD Loss: 75.411 | L2 Loss_1: 92.503 | L2 Loss_2: 10305.939 | loss_tot: -5189502.500 | L2 Loss test: 0.001
Step 12500 | L2 Loss: -9426.381 | KLD Loss: 57.355 | L2 Loss_1: 571.407 | L2 Loss_2: 9997.788 | loss_tot: -4797719.000 | L2 Loss test: 0.002
Step 13000 | L2 Loss: -8828.072 | KLD Loss: 50.422 | L2 Loss_1: 6.428 | L2 Loss_2: 8834.501 | loss_tot: -4493903.500 | L2 Loss test: 0.001
Step 13500 | L2 Loss: -7935.730 | KLD Loss: 41.890 | L2 Loss_1: 1653.796 | L2 Loss_2: 9589.525 | loss_tot: -4043707.500 | L2 Loss test: 0.006
Step 14000 | L2 Loss: -9881.824 | KLD Loss: 32.167 | L2 Loss_1: 662.027 | L2 Loss_2: 10543.851 | loss_tot: -5044667.500 | L2 Loss test: 0.001
Step 14500 | L2 Loss: -10099.809 | KLD Loss: 28.007 | L2 Loss_1: 24.721 | L2 Loss_2: 10124.529 | loss_tot: -5156583.000 | L2 Loss test: 0.000
Step 15000 | L2 Loss: -9508.902 | KLD Loss: 27.922 | L2 Loss_1: 6.735 | L2 Loss_2: 9515.637 | loss_tot: -4853980.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step15000.ckpt
Step 15500 | L2 Loss: -9572.176 | KLD Loss: 29.695 | L2 Loss_1: 8.597 | L2 Loss_2: 9580.773 | loss_tot: -4885217.000 | L2 Loss test: 0.000
Step 16000 | L2 Loss: -10108.524 | KLD Loss: 23.644 | L2 Loss_1: 222.423 | L2 Loss_2: 10330.947 | loss_tot: -5162268.000 | L2 Loss test: 0.000
Step 16500 | L2 Loss: -9214.477 | KLD Loss: 16.142 | L2 Loss_1: 1603.394 | L2 Loss_2: 10817.869 | loss_tot: -4707380.000 | L2 Loss test: 0.001
Step 17000 | L2 Loss: -10398.859 | KLD Loss: 14.164 | L2 Loss_1: 15.948 | L2 Loss_2: 10414.807 | loss_tot: -5315980.000 | L2 Loss test: 0.000
Step 17500 | L2 Loss: -9750.949 | KLD Loss: 22.843 | L2 Loss_1: 106.400 | L2 Loss_2: 9857.350 | loss_tot: -4981614.500 | L2 Loss test: 0.000
Step 18000 | L2 Loss: -10823.648 | KLD Loss: 11.689 | L2 Loss_1: 29.776 | L2 Loss_2: 10853.426 | loss_tot: -5534050.500 | L2 Loss test: 0.000
Step 18500 | L2 Loss: -9471.042 | KLD Loss: 17.002 | L2 Loss_1: 24.287 | L2 Loss_2: 9495.329 | loss_tot: -4840187.500 | L2 Loss test: 0.000
Step 19000 | L2 Loss: -10027.514 | KLD Loss: 14.715 | L2 Loss_1: 7.982 | L2 Loss_2: 10035.496 | loss_tot: -5126470.000 | L2 Loss test: 0.000
Step 19500 | L2 Loss: -10487.478 | KLD Loss: 15.103 | L2 Loss_1: 90.781 | L2 Loss_2: 10578.258 | loss_tot: -5363120.000 | L2 Loss test: 0.000
Step 20000 | L2 Loss: -10617.338 | KLD Loss: 9.147 | L2 Loss_1: 373.469 | L2 Loss_2: 10990.808 | loss_tot: -5432150.500 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step20000.ckpt
Step 20500 | L2 Loss: -10504.023 | KLD Loss: 11.309 | L2 Loss_1: 56.071 | L2 Loss_2: 10560.094 | loss_tot: -5372910.000 | L2 Loss test: 0.000
Step 21000 | L2 Loss: -9154.550 | KLD Loss: 17.661 | L2 Loss_1: 231.685 | L2 Loss_2: 9386.235 | loss_tot: -4678334.500 | L2 Loss test: 0.001
Step 21500 | L2 Loss: -10018.213 | KLD Loss: 13.742 | L2 Loss_1: 6.164 | L2 Loss_2: 10024.377 | loss_tot: -5121841.500 | L2 Loss test: 0.000
Step 22000 | L2 Loss: -10805.399 | KLD Loss: 8.283 | L2 Loss_1: 86.651 | L2 Loss_2: 10892.051 | loss_tot: -5528797.000 | L2 Loss test: 0.000
Step 22500 | L2 Loss: -9956.541 | KLD Loss: 11.557 | L2 Loss_1: 6.304 | L2 Loss_2: 9962.845 | loss_tot: -5091512.000 | L2 Loss test: 0.000
Step 23000 | L2 Loss: -9296.566 | KLD Loss: 9.135 | L2 Loss_1: 6.537 | L2 Loss_2: 9303.104 | loss_tot: -4754360.000 | L2 Loss test: 0.000
Step 23500 | L2 Loss: -10707.440 | KLD Loss: 11.785 | L2 Loss_1: 30.810 | L2 Loss_2: 10738.250 | loss_tot: -5476166.000 | L2 Loss test: 0.000
Step 24000 | L2 Loss: -10472.251 | KLD Loss: 9.321 | L2 Loss_1: 8.898 | L2 Loss_2: 10481.148 | loss_tot: -5356629.500 | L2 Loss test: 0.000
