Modality:  FLAIR
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121
>>> lat_dim value: 60
>>> mode is: jonatank
CAME HERE!! 1
CAME HERE!! 11
2020-10-20 12:51:22.710847: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-10-20 12:51:22.940968: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:05:00.0
totalMemory: 11.91GiB freeMemory: 11.76GiB
2020-10-20 12:51:22.941006: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-10-20 12:51:23.427390: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-10-20 12:51:23.427434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-10-20 12:51:23.427441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-10-20 12:51:23.427675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11376 MB memory) -> physical GPU (device: 0, name: TITAN Xp, pci bus id: 0000:05:00.0, compute capability: 6.1)
CAME HERE!! 12
CAME HERE!! 2
CAME HERE!! 3
CAME HERE!! 31
CAME HERE!! 32
Initialized parameters
CAME HERE!! 33
CAME HERE!! 4
TIME TO TRAIN START:  6.00052189827
Step 10000 | L2 Loss: -5019.912 | KLD Loss: 69.221 | L2 Loss_1: 532.755 | L2 Loss_2: 5552.667 | loss_tot: -2439.517 | L2 Loss test: 2.228
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step10000.ckpt
Step 10500 | L2 Loss: -4735.374 | KLD Loss: 83.282 | L2 Loss_1: 705.168 | L2 Loss_2: 5440.542 | loss_tot: -2288.997 | L2 Loss test: 2.860
Step 11000 | L2 Loss: -4317.804 | KLD Loss: 86.307 | L2 Loss_1: 786.104 | L2 Loss_2: 5103.908 | loss_tot: -2073.467 | L2 Loss test: 3.445
Step 11500 | L2 Loss: -4004.506 | KLD Loss: 89.326 | L2 Loss_1: 765.572 | L2 Loss_2: 4770.078 | loss_tot: -1911.133 | L2 Loss test: 2.016
Step 12000 | L2 Loss: -4478.653 | KLD Loss: 92.702 | L2 Loss_1: 715.474 | L2 Loss_2: 5194.127 | loss_tot: -2145.440 | L2 Loss test: 1.869
Step 12500 | L2 Loss: -3920.529 | KLD Loss: 97.639 | L2 Loss_1: 833.454 | L2 Loss_2: 4753.983 | loss_tot: -1858.767 | L2 Loss test: 2.409
Step 13000 | L2 Loss: -4731.010 | KLD Loss: 84.064 | L2 Loss_1: 748.281 | L2 Loss_2: 5479.291 | loss_tot: -2282.003 | L2 Loss test: 2.185
Step 13500 | L2 Loss: -4680.892 | KLD Loss: 81.327 | L2 Loss_1: 742.345 | L2 Loss_2: 5423.238 | loss_tot: -2259.281 | L2 Loss test: 1.670
Step 14000 | L2 Loss: -4873.625 | KLD Loss: 78.105 | L2 Loss_1: 769.165 | L2 Loss_2: 5642.791 | loss_tot: -2358.518 | L2 Loss test: 2.240
